Station_name;Station_code;Height;Lat;Long;Date;Hour;Air Temp �C;P (hPa);RH (%);Wind Direction DegC;Wind Speed (m/s)
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-11;17:00:00;-14.0;1015.1;79;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-11;18:00:00;-13.3;1015.5;77;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-11;19:00:00;-12.9;1015.8;75;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-11;20:00:00;-13.0;1016.1;77;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-11;21:00:00;-12.3;1016.0;75;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-11;22:00:00;-12.1;1015.9;74;290;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-11;23:00:00;-12.5;1015.7;76;280;2.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;00:00:00;-11.7;1015.5;71;290;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;01:00:00;-11.3;1015.3;70;290;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;02:00:00;-10.2;1014.7;68;320;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;03:00:00;-9.4;1014.2;68;310;5.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;04:00:00;-9.0;1014.2;66;320;5.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;05:00:00;-7.8;1014.0;65;310;5.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;06:00:00;-7.2;1013.9;64;310;6.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;07:00:00;-6.7;1014.0;66;310;5.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;08:00:00;-5.3;1014.2;64;310;5.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;09:00:00;-4.5;1013.9;63;310;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;10:00:00;-3.1;1013.6;64;310;5.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;11:00:00;-2.8;1013.7;62;320;5.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;12:00:00;-3.2;1013.6;65;320;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;13:00:00;-4.0;1013.5;68;310;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;14:00:00;-4.8;1013.3;73;310;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;15:00:00;-5.1;1013.2;75;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;16:00:00;-5.1;1013.2;75;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;17:00:00;-6.9;1013.3;82;300;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;18:00:00;-6.6;1013.6;80;310;4.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;19:00:00;-7.0;1013.8;80;310;2.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;20:00:00;-7.2;1014.0;84;310;3.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;21:00:00;-9.8;1014.0;92;10;1.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;22:00:00;-10.1;1014.3;92;340;2.0
Umeå Flygplats;140480;14.0;637.947;202.918;2016-12-12;23:00:00;-10.5;1014.2;94;350;2.0
Hudiksvall;117440;5.0;617.167;170.860;2016-12-03;06:00:00;-4.0;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-03;18:00:00;-9.1;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-04;06:00:00;-4.4;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-04;18:00:00;4.3;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-05;06:00:00;6.4;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-05;18:00:00;1.5;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-06;06:00:00;-2.3;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-06;18:00:00;-3.4;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-07;06:00:00;-2.1;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-07;18:00:00;-0.1;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-08;06:00:00;0.6;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-08;18:00:00;5.9;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-09;06:00:00;4.4;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-09;18:00:00;1.0;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-10;06:00:00;-2.5;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-10;18:00:00;-2.7;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-11;06:00:00;-1.7;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-11;18:00:00;-5.2;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-12;06:00:00;-6.6;nan;nan;nan;nan
Hudiksvall;117440;5.0;617.167;170.860;2016-12-12;18:00:00;-6.7;nan;nan;nan;nan
